CSRT_2
18.015940504158078
15.743692683118825
17.80125961713051
16.91612309524454
16.299626249570096
15.84140849131178
18.848578063270907
18.42329736491578
19.006492617878266
20.04124488196709
16.075490503403984
17.460264802375992
16.11240010311936
14.18240559127158
16.69641411114135
17.36780495260326
20.038554178238932
17.506175303338253
15.825889889788503
15.639906786155555
15.06766133321681
9.50549560228246
16.827226452399984
20.820363981603126
17.0213635133456
17.08837938936385
16.337333257092446
14.328063949015018
14.874997954687782
16.803870267399986
18.104561082073406
16.628946672630917
11.207947779929704
14.645019375360633
11.761426519899745
18.086714946137764
18.425198301196716
13.897883908196137
14.36538058202776
15.051581770728285
10.688454011323348
13.093598277929955
16.52190722288218
19.119544954830076
19.289379267775164
12.074961360123648
13.623644106820269
17.162549943020334
16.60371092939272
9.801086940541706
8.59921385986893
9.990958182844526
6.677310299283725
11.295899475531387
16.938644840658167
12.690210390998072
13.931476639003398
10.938860520777272
13.497262080386994
10.990303255437727
9.113560431107862
8.93937849864926
9.805632747675574
15.590311556786151
13.193847972567351
12.878615188266036
9.472477715996174
11.494054700206318
9.45959240508245
14.71531746825906
16.898885518500055
11.084053704457009
13.010956526490958
11.931508369356546
16.436771029204856
13.702421766022926
13.749862501374986
14.631070248157583
14.69831704269861
11.59908460024335
16.114607085592734
9.706984952231927
9.302896735985652
9.919099821852967
18.49047463199333
15.729824533807326
11.492350691379817
18.050541516245488
17.623909300313176
9.784065670648781
11.428336331366898
11.845800841288776
16.3127879207068
9.5361247477695
11.571368730921705
14.533785237162308
15.59349626457797
15.923795086235312
13.929633065605787
8.743964478518702
8.98333770522435
9.31694668749936
9.308707458043328
8.664197370416097
8.524894824110108
8.961922583327956
8.827652444730068
8.774392812017409
8.921179594050644
9.017661089243283
9.30616924571637
8.307752379132587
9.838268700827102
8.785686359782643
9.225517782185525
8.326935471246259
8.779284400528512
9.035668300616685
9.778019403501704
9.251635226526288
8.386939857254283
8.97533935758111
9.272764869573926
9.6575435072335
8.812801122398351
9.02394322856836
9.180974450266202
8.744515002964391
9.445296620095057
10.24730854441081
9.761935674701066
9.551280826758868
8.72432866290939
8.539060652093905
8.199416365543101
8.849173796888454
8.94547198099266
10.128961943464185
8.807763515072725
9.0838649665305
9.40824934118734
8.193967601052105
8.96027640660659
7.9993920462044885
9.30948739169575
9.007191341567108
8.517133064873299
8.124295217389891
8.771606660105505
7.388481947722057
8.861328189036943
8.376233609804885
8.589722225562669
8.467357490139761
8.07132468194945
8.318810077406528
9.202595131827175
8.87418534978489
9.40616969482623
8.550860088261977
9.397224435790644
9.138737922015494
8.9391068044481
8.644095780038882
8.439366946206631
8.461668641056017
7.844361590554134
9.101839572796058
8.600167875276925
8.6358768869391
8.983079471507468
8.310928455372393
8.976733205205427
9.910586686910692
12.58935293243798
16.875301646016922
17.842136346037528
16.495335119228283
17.588200428096798
13.99411687326648
15.484526312855563
16.636831282566597
18.863155353174857
17.546291503559264
16.336479194676922
17.753884993883787
14.733920136259293
19.039749284581422
18.239554663033346
